id	year
2713	1999
2714	1999
2715	1998
2716	1984
2717	1989
2718	1999
2719	1999
2720	1999
2721	1999
2722	1999
2723	1999
2724	1999
2725	1999
2726	1956
2727	1955
2728	1960
2729	1962
2730	1975
2731	1959
2732	1962
2733	1988
2734	1986
2735	1986
2736	1986
2737	2007
2738	1986
2739	1985
2741	1986
2742	1986
2743	1986
2744	1992
2745	1986
2746	1960
2747	1960
2748	1986
2749	1986
2750	1987
2751	1987
2752	1987
2753	1987
2754	1986
2755	1987
2756	1986
2757	1982
2758	1985
2759	1999
2761	1999
2762	1999
2763	1999
2764	1999
2765	1998
2766	1998
2767	1998
2768	1998
2769	2004
2770	1999
2771	1999
2772	1999
2773	1998
2774	1999
2775	2004
2776	1997
2777	1986
2778	1995
2779	1943
2780	1963
2781	1959
2782	1961
2783	1964
2784	1964
2785	1962
2786	1986
2787	1985
2788	1971
2789	1978
2790	1997
2791	1980
2792	1982
2793	1997
2794	1985
2795	1983
2796	1988
2797	1988
2798	1991
2799	1991
2800	1989
2801	1997
2802	1988
2803	1993
2804	1983
2805	1999
2806	1999
2807	1999
2808	1992
2809	1999
2810	1998
2811	1998
2812	1999
2813	1999
2814	1933
2815	1986
2816	1988
2817	1992
2818	1995
2819	1975
2820	1996
2821	1919
2822	1992
2823	1919
2824	1999
2825	2006
2826	1999
2827	1999
2829	1999
2830	1998
2831	1999
2832	1999
2833	1997
2834	1998
2835	1999
2836	1999
2837	1998
2839	1998
2840	1999
2841	1999
2842	1999
2843	1998
2844	1999
2845	1999
2846	1986
2847	1939
2848	1995
2849	1991
2850	1992
2851	1980
2852	1984
2853	1976
2854	1973
2855	2004
2856	1965
2857	1968
2858	1999
2859	1984
2860	1999
2861	1999
2862	1979
2863	1964
2864	2003
2865	1999
2866	1978
2867	1985
2868	1988
2869	1994
2870	1967
2871	1972
2872	1981
2873	1998
2874	1957
2875	1993
2876	1994
2877	1975
2878	1981
2879	1991
2880	1987
2881	1999
2882	1999
2883	1999
2884	1998
2885	1999
2886	1999
2887	1999
2888	2007
2889	1999
2890	1999
2891	1999
2892	1998
2893	1999
2894	1999
2895	1972
2896	1966
2897	1983
2898	1993
2899	1939
2900	1988
2901	1979
2902	2002
2903	1986
2904	1952
2905	1962
2906	1999
2907	1999
2908	1999
2910	1998
2911	1998
2912	1999
2913	1999
2914	2008
2915	1983
2916	1990
2917	1981
2918	1986
2919	1982
2920	1945
2921	1973
2922	1968
2923	1977
2924	1994
2925	1970
2926	2007
2927	1945
2928	1984
2929	1994
2930	1998
2931	1988
2932	1978
2933	1963
2934	1986
2935	1941
2936	1941
2937	1942
2938	1986
2939	1953
2940	1946
2941	1958
2942	1983
2943	1992
2944	1967
2945	1984
2946	1965
2947	1964
2948	1963
2949	1962
2950	1980
2951	1964
2952	1996
2953	1992
2954	1979
2955	1982
2956	1987
2958	1998
2959	1999
2960	1998
2961	1999
2962	2005
2963	1999
2964	1999
2965	1999
2966	1999
2967	1956
2968	1981
2969	1966
2970	1982
2971	1979
2972	1987
2973	1989
2974	1933
2975	2005
2976	1999
2977	1999
2978	1999
2979	1999
2981	1975
2982	2006
2983	1965
2984	1971
2985	1987
2986	1990
2987	1988
2988	1980
2989	1981
2990	1989
2991	1973
2992	1986
2993	1965
2994	1931
2995	1999
2996	1999
2997	1999
2998	1999
2999	1999
3000	1997
3001	1999
3002	1999
3003	1998
3004	1999
3005	1999
3006	2006
3007	1999
3008	1998
3010	1999
3011	1969
3012	1926
3013	1990
3014	1981
3015	1978
3016	1982
3017	1987
3018	1985
3019	1989
3020	1993
3021	1981
3022	1926
3024	1978
3025	1967
3026	1972
3027	1972
3028	1967
3029	1981
3030	1961
3031	2008
3032	1971
3033	1987
3034	1991
3035	1955
3036	1981
3037	1970
3038	1957
3039	1983
3040	1979
3041	1984
3042	1986
3043	1992
3044	1991
3045	1992
3046	1995
3047	1982
3048	1981
3049	1967
3050	1999
3051	1999
3052	1999
3053	1999
3054	1999
3055	1999
3056	1999
3057	1998
3058	1968
3060	1991
3061	1942
3062	1962
3063	1992
3064	1997
3065	1997
3066	1970
3067	1988
3068	1982
3069	1972
3070	1984
3071	1988
3072	1987
3073	1965
3074	1972
3075	1965
3076	1963
3077	1998
3078	1999
3079	1999
3081	1999
3082	1999
3083	1999
3085	1982
3086	1934
3087	1988
3088	2008
3089	1948
3090	1987
3091	1980
3092	1962
3093	1971
3094	1987
3095	1940
3096	1936
3097	1940
3098	1984
3099	1975
3100	1992
3101	1987
3102	1985
3103	1989
3104	1988
3105	1990
3106	1990
3107	1991
3108	1991
3109	2008
3110	2005
3111	1984
3112	1986
3113	1999
3114	1995
3115	2007
3116	1999
3117	1999
3118	1999
3119	1971
3120	1992
3121	1953
3122	1940
3124	1999
3125	1999
3126	1999
3127	1999
3128	1999
3129	1999
3130	1990
3131	1997
3132	1955
3133	1940
3134	1937
3135	1979
3136	1957
3137	1980
3138	1988
3139	1933
3140	1923
3141	1990
3142	1988
3143	1968
3144	1966
3145	1999
3146	1999
3147	1999
3148	1999
3149	1999
3150	2008
3151	1930
3152	1971
3153	1958
3154	1945
3155	1999
3156	1999
3157	2002
3158	1998
3159	1999
3160	1999
3161	1999
3162	1999
3163	1999
3165	1990
3166	1989
3167	1971
3168	1969
3169	1985
3171	1959
3172	1954
3173	1999
3174	1999
3175	1999
3176	1999
3177	2000
3178	1937
3179	1999
3180	1999
3181	1999
3182	1999
3183	1999
3184	1983
3185	1999
3186	1999
3188	1998
3189	2000
3190	2000
3191	1998
3192	1998
3193	1994
3194	1973
3195	1922
3196	1953
3197	1988
3198	1973
3199	1957
3200	1973
3201	1970
3202	1970
3203	1989
3204	1978
3205	1960
3206	1984
3207	1952
3208	1993
3209	1948
3210	1982
3211	1988
3213	1993
3214	1985
3215	1976
3216	1971
3217	1937
3218	1991
3219	1990
3220	1961
3221	1982
3222	2005
3223	1985
3224	1964
3225	2000
3226	2000
3230	1974
3231	1920
3232	1925
3235	1980
3237	1998
3238	1999
3239	2000
3240	1999
3241	1999
3242	1999
3243	1992
3244	1977
3245	1964
3246	1992
3247	1992
3248	1993
3249	1992
3250	1993
3251	1985
3252	1992
3253	1992
3254	1993
3255	1992
3256	1992
3257	1992
3258	1992
3259	1992
3260	1992
3261	1992
3262	1992
3263	1992
3264	1992
3265	1992
3266	1992
3267	1992
3268	1992
3269	1992
3270	1992
3271	1992
3272	1992
3273	2000
3274	1992
3275	1999
3276	2000
3278	1999
3280	2007
3281	1998
3282	1996
3283	1971
3284	1971
3285	2000
3286	2000
3287	2000
3289	1999
3292	1955
3293	1997
3294	1977
3295	1993
3296	1967
3298	2000
3300	2000
3301	2000
3302	1999
3303	2000
3304	2003
3305	1944
3306	1969
3307	1931
3308	1984
3309	1918
3310	1984
3311	1955
3313	1982
3314	1952
3315	1951
3316	2000
3317	2000
3318	1999
3319	1999
3320	1999
3322	2000
3323	2000
3324	2000
3325	2000
3326	2000
3327	1999
3328	1999
3329	1987
3330	1961
3331	1983
3332	1962
3333	1968
3334	1948
3335	2004
3336	1965
3337	1967
3338	1989
3339	1977
3340	1955
3341	1950
3342	1984
3343	1956
3344	1963
3345	1967
3347	1983
3348	1971
3349	1947
3350	1961
3351	1964
3352	1998
3353	2000
3354	2000
3355	1999
3357	1999
3358	1991
3359	1979
3360	1986
3361	1988
3362	1975
3363	1973
3364	1950
3365	1956
3367	1968
3368	1958
3369	1963
3370	2008
3371	1976
3372	1969
3373	1972
3374	1991
3375	1950
3376	1942
3377	1943
3378	1996
3379	2000
3380	1947
3384	1974
3385	1985
3386	1991
3387	1989
3388	1987
3389	1986
3390	1986
3391	1987
3392	1989
3393	1987
3394	1987
3395	1987
3396	1979
3397	1981
3398	1984
3399	1985
3400	1993
3401	1985
3402	1985
3403	1980
3404	1997
3405	1958
3406	1951
3407	1999
3408	2000
3409	2000
3410	1999
3412	1988
3413	1998
3414	1955
3415	1975
3417	1952
3418	1991
3419	1970
3420	1979
3421	1978
3422	1986
3423	1988
3424	1989
3425	1990
3426	1991
3427	1968
3428	2007
3429	1989
3430	1974
3431	1974
3432	1985
3433	1987
3434	1994
3435	1944
3436	1991
3437	1991
3438	1990
3439	1991
3440	1993
3441	1984
3442	1986
3443	1986
3444	1988
3445	1978
3446	1995
3447	1937
3448	1987
3449	1988
3450	1993
3451	1967
3452	2000
3453	2000
3454	2000
3455	1999
3456	1999
3457	2000
3458	1922
3459	1986
3461	1990
3462	1936
3463	2000
3464	1990
3465	1986
3466	1993
3467	1963
3468	1961
3469	1960
3470	1975
3471	1977
3472	1960
3473	1976
3474	1997
3475	1951
3476	1990
3477	1995
3478	1987
3479	1985
3480	1986
3481	2000
3483	2000
3484	2000
3485	1975
3486	1954
3487	2000
3489	1991
3490	1972
3491	1986
3492	1926
3494	1969
3495	1992
3496	1988
3497	1983
3498	1978
3499	1990
3500	1992
3501	1985
3502	2003
3503	1972
3504	1976
3505	1987
3506	1979
3507	1968
3508	1976
3509	1999
3510	2000
3511	2000
3512	2000
3513	2000
3514	2000
3515	2000
3516	1958
3518	1997
3519	1978
3520	1965
3521	1989
3522	1971
3523	1988
3524	2004
3525	1984
3526	1989
3527	1987
3528	1991
3529	1981
3530	1993
3531	1990
3533	1963
3534	2002
3535	2000
3536	2000
3537	2000
3538	1999
3539	2000
3540	2000
3541	1999
3542	1969
3543	1982
3544	1991
3545	1972
3546	1962
3547	1987
3548	1958
3549	1955
3550	2008
3551	1976
3552	1980
3553	2000
3554	2000
3555	2000
3556	1999
3557	1992
3559	1952
3560	1978
3562	2000
3563	2000
3564	2000
3565	2000
3566	1999
3567	2000
3568	1999
3569	1998
3570	1999
3571	2000
3572	1993
3573	1995
3574	1996
3575	1997
3576	2005
3577	1988
3578	2000
3580	2000
3581	1999
3583	1960
3584	1960
3585	1956
3586	1980
3587	1996
3588	1972
3589	1966
3590	1974
3591	1983
3592	1982
3593	2000
3594	2000
3595	1999
3596	2000
3597	2000
3598	1996
3599	1945
3600	1961
3601	1974
3602	1960
3603	1969
3604	1962
3605	1958
3606	1949
3607	1973
3608	1985
3609	1998
3610	1964
3612	1976
3613	1988
3614	1992
3615	2000
3616	2000
3617	2000
3618	2000
3619	1980
3620	1997
3621	2009
3622	1970
3623	1996
3624	2000
3625	1999
3626	1999
3627	1962
3628	1942
3629	1925
3630	1974
3631	1997
3632	1947
3633	1969
3634	1964
3635	1977
3636	1998
3637	1985
3638	1979
3639	1974
3640	1990
3641	1923
3642	1942
3643	1944
3644	1940
3645	1962
3646	2000
3648	1957
3649	1980
3650	1987
3651	1972
3652	1980
3653	1966
3654	1961
3655	1973
3656	1947
3658	1967
3659	1957
3660	1989
3661	1991
3662	1991
3663	1993
3664	1994
3665	1998
3666	1999
3667	1987
3668	1996
3669	1992
3670	1945
3671	1974
3672	1987
3673	1987
3674	1977
3675	1954
3676	1976
3677	2005
3678	1955
3679	1998
3680	1988
3681	1965
3682	1973
3683	1984
3684	1989
3685	1985
3686	1990
3687	1988
3688	1982
3689	1983
3690	1985
3691	1983
3692	1986
3693	1984
3694	1989
3695	1989
3696	1986
3697	1987
3698	1987
3699	1984
3700	1984
3701	1989
3702	1979
3703	1981
3704	1985
3705	1990
3706	1987
3707	1986
3708	1984
3709	2008
3710	1988
3711	1992
3712	1991
3713	1990
3714	1988
3715	1987
3716	1987
3717	2000
3718	1999
3719	2000
3720	2007
3721	2000
3722	1982
3723	1996
3724	1978
3725	1981
3726	2005
3727	1987
3728	1992
3729	1971
3730	1974
3731	1981
3732	2007
3733	1973
3734	1981
3735	1973
3736	1951
3737	1962
3738	1974
3739	1932
3740	1986
3741	1973
3742	1925
3743	2000
3744	1971
3745	2000
3746	1999
3747	1999
3748	2005
3749	1999
3751	2000
3752	2000
3753	2000
3754	2000
3755	2000
3756	2000
3757	2008
3758	1976
3759	1947
3760	1977
3761	1993
3763	1991
3764	1991
3765	1990
3766	1985
3767	1985
3768	1988
3769	1974
3770	1984
3771	1974
3772	1970
3773	1990
3774	1991
3775	1946
3776	1948
3777	1987
3779	1953
3780	1950
3781	1973
3782	1972
3783	1998
3784	1984
3785	2000
3786	1999
3787	1999
3788	1966
3789	1964
3790	2000
3791	1984
3792	1946
3793	2000
3794	2000
3795	1999
3796	1998
3797	2000
3798	2000
3799	2000
3800	1999
3801	1959
3802	1992
3803	1972
3804	1959
3805	2008
3806	1969
3807	1977
3808	1960
3809	1991
3810	1992
3811	1980
3812	1972
3813	1978
3814	1975
3816	1985
3817	1996
3818	1941
3819	1985
3820	2000
3821	2000
3822	1999
3823	2003
3824	2000
3825	2000
3826	2000
3827	2000
3829	2000
3830	2000
3831	2000
3832	1963
3833	1962
3834	1980
3835	2001
3836	1970
3837	1988
3838	1994
3839	1998
3840	1988
3841	1990
3843	1983
3844	1989
3845	1956
3846	1983
3847	1975
3848	1994
3849	1945
3850	1969
3851	2000
3852	2000
3853	1999
3854	1999
3855	1999
3857	2000
3858	2000
3859	2000
3860	2000
3861	2000
3862	2000
3863	2000
3864	1999
3865	2000
3866	1950
3867	1999
3868	1988
3869	1991
3870	1940
3871	1953
3872	1959
3873	1965
3874	1996
3875	1968
3876	1992
3877	1984
3878	1956
3879	2000
3880	2000
3881	2000
3882	2000
3883	1999
3884	2009
3885	2000
3886	2000
3887	1998
3888	2000
3889	2000
3891	2008
3892	2005
3893	2000
3894	1999
3895	2000
3896	2000
3897	2000
3898	2000
3899	1928
3900	2000
3901	2000
3902	1999
3903	2000
3905	2000
3906	2000
3907	2000
3908	2000
3909	2000
3910	2000
3911	2000
3912	2001
3913	1999
3914	2000
3915	2001
3916	2000
3917	1987
3918	1988
3919	1992
3920	1993
3921	2000
3922	1964
3923	1959
3924	1964
3925	1984
3926	1961
3927	1966
3928	1948
3929	1940
3930	1954
3931	1959
3932	1933
3933	1959
3934	1957
3936	2004
3937	2003
3938	1982
3939	1987
3940	1990
3941	1986
3942	1990
3943	2000
3944	2000
3945	1999
3946	2000
3947	2000
3948	2000
3949	2000
3950	2000
3951	2000
3952	2000
3953	2000
3954	1999
3955	2000
3956	2000
3957	1971
3958	1977
3959	2002
3960	2001
3961	1985
3962	1988
3963	1964
3964	1949
3965	1946
3966	1945
3967	2000
3968	2000
3969	2000
3970	1981
3971	1980
3972	1994
3973	2000
3974	2000
3975	2006
3976	2000
3977	2003
3978	2000
3979	2000
3980	2000
3981	2000
3982	2000
3983	2000
3984	1971
3985	1976
3986	2000
3987	2000
3988	2000
3989	1999
3990	2000
3991	2000
3992	2000
3993	2000
3994	2000
3995	2000
3996	2000
3997	2000
3998	2000
3999	2000
4000	1984
4001	1985
4002	1987
4003	1988
4005	1987
4006	2007
4007	1987
4008	1989
4009	1988
4010	1985
4011	2000
4012	1988
4013	2000
4014	2000
4015	2000
4016	2000
4017	2006
4018	2000
4019	2000
4020	2000
4021	2000
4022	2000
4023	2000
4024	2000
4025	2000
4026	1999
4027	2000
4028	2000
4029	2000
4030	2000
4031	2000
4032	2000
4033	2000
4034	2000
4035	2000
4036	2000
4037	1987
4038	1989
4039	1982
4040	1991
4041	1982
4042	2004
4043	1986
4044	1977
4045	1975
4046	1956
4047	1993
4048	1994
4049	1975
4050	2000
4051	1960
4052	2001
4053	2001
4054	2001
4055	2002
4056	2001
4057	2001
4059	2000
4060	1992
4061	1999
4062	1988
4063	1992
4064	1973
4065	1974
4066	1988
4067	1993
4068	2006
4069	2001
4070	1997
4072	2000
4073	1999
4074	2000
4076	1999
4077	2000
4078	1987
4079	1987
4080	1987
4081	1987
4082	1987
4083	1987
4084	1987
4085	1984
4086	1986
4087	2001
4088	1987
4089	1987
4090	1987
4091	1987
4092	1987
4093	2009
4094	1987
4095	1987
4096	2005
4097	2008
4098	2004
4099	1987
4100	1987
4101	1986
4102	1987
4103	1987
4104	1987
4105	1981
4106	1987
4107	1987
4108	1987
4109	1987
4110	1987
4111	1987
4112	1987
4113	1987
4114	1987
4115	1987
4116	1987
4117	1987
4118	1987
4119	1987
4120	1987
4121	1987
4122	1987
4123	1987
4124	1987
4125	1987
4126	1987
4127	1987
4128	1987
4129	1987
4130	1987
4131	1987
4132	1987
4133	1987
4135	1987
4136	1987
4137	1987
4138	1987
4139	2001
4140	1987
4141	2001
4142	2000
4143	2001
4144	2000
4145	2002
4146	2000
4147	2000
4148	2001
4149	2001
4150	2000
4151	2000
4152	2000
4153	2001
4154	2001
4155	2001
4156	2000
4157	2000
4158	2001
4159	2001
4160	2000
4161	2001
4162	2001
4163	2001
4164	2001
4165	2000
4166	2001
4167	2001
4168	2001
4169	2001
4170	1999
4171	2000
4172	1999
4173	2000
4174	2001
4175	2005
4176	1993
4177	1980
4178	1992
4179	1981
4180	1986
4181	1988
4182	1985
4183	1989
4184	1947
4185	1970
4186	1966
4187	1963
4188	1952
4189	1965
4190	1960
4191	2004
4192	1954
4193	1995
4194	1945
4195	1971
4196	1965
4197	2007
4198	1980
4199	1990
4200	1991
4201	2007
4202	2007
4203	1991
4204	1983
4205	1990
4206	1989
4207	1990
4208	1976
4209	2000
4210	1986
4211	1990
4212	1978
4213	1989
4214	1984
4215	1987
4216	1989
4217	1997
4218	1957
4219	1985
4220	2005
4221	1991
4222	1984
4223	2001
4224	2001
4225	2000
4226	2000
4227	2001
4228	2001
4229	2001
4230	1997
4231	2001
4232	2002
4233	2001
4234	2001
4235	2000
4236	2000
4237	2000
4238	2001
4239	2001
4240	2001
4241	2001
4242	2000
4243	2001
4244	2000
4245	2000
4246	2001
4247	2001
4248	2001
4249	2001
4250	2008
4251	2000
4252	2000
4253	2000
4254	2001
4255	2001
4256	2001
4258	1999
4259	2000
4260	2009
4261	1996
4262	1983
4263	1962
4265	2001
4266	2001
4267	2001
4268	2001
4269	2007
4270	2001
4271	2000
4272	1999
4273	2000
4274	1963
4275	1983
4276	1985
4277	1997
4278	1935
4279	1989
4280	1982
4281	2006
4282	1969
4283	1972
4284	1991
4285	1991
4286	1993
4287	1964
4288	1999
4289	1980
4290	2007
4291	1980
4292	1979
4293	1985
4294	1953
4295	1990
4296	1970
4297	1987
4298	1955
4299	2001
4300	2000
4301	2000
4302	2000
4303	2000
4304	2001
4305	2001
4306	2001
4307	2000
4308	2001
4309	1999
4310	2001
4311	1998
4312	1999
4313	2000
4314	2000
4315	2001
4316	1978
4317	1992
4318	1990
4319	1954
4320	1976
4321	1991
4322	1988
4323	1959
4324	1955
4325	1961
4326	1988
4327	1960
4328	1966
4329	1959
4330	1934
4331	1977
4332	1995
4333	1987
4334	2000
4335	1980
4336	1994
4337	1966
4338	1949
4339	1965
4340	1978
4341	2001
4342	2000
4343	2006
4344	2001
4345	2001
4346	2001
4347	2000
4348	1999
4349	1970
4350	1995
4351	1991
4352	1989
4353	1983
4354	1992
4355	1986
4356	1953
4357	1953
4358	1981
4359	1955
4360	1954
4361	1982
4362	1996
4363	1970
4364	1998
4365	2001
4366	2001
4367	2001
4368	2001
4369	2001
4370	2001
4371	2001
4372	2001
4373	2001
4374	1999
4375	2000
4376	2000
4377	2005
4378	2000
4379	2000
4380	2000
4381	2001
4382	1990
4383	2000
4384	2000
4385	2000
4386	1996
4387	2001
4388	2001
4389	2001
4390	2000
4391	2000
4393	1988
4394	1965
4395	1958
4396	1981
4397	1984
4398	1989
4399	1964
4401	1963
4402	1965
4403	1960
4404	2000
4405	1924
4406	1962
4407	2006
4408	2002
4409	1991
4410	1986
4411	1965
4412	1972
4413	1965
4414	1963
4415	1981
4416	1961
4417	1981
4418	1982
4419	1955
4420	1954
4421	2007
4422	1972
4423	1960
4424	1970
4425	1987
4426	1955
4427	1968
4428	1961
4429	1998
4430	2005
4431	1936
4432	1957
4433	1956
4434	1965
4435	1985
4436	1976
4437	1977
4438	1972
4439	1981
4440	1971
4441	1978
4442	1985
4443	1981
4444	1972
4445	1998
4446	2001
4447	2001
4448	2001
4449	2000
4450	2001
4451	2001
4452	2001
4453	2000
4454	1998
4457	2008
4458	1994
4459	1997
4461	1999
4462	1988
4463	1966
4464	1988
4465	1988
4466	1988
4467	1988
4468	1988
4469	1988
4470	2008
4471	1988
4472	1988
4473	1988
4474	2000
4475	1988
4476	1929
4477	1988
4478	1988
4479	1963
4480	1988
4481	1988
4482	1988
4483	1988
4484	1988
4485	1988
4486	1988
4487	1988
4488	1988
4489	1988
4490	1988
4491	1988
4492	1986
4493	1988
4494	1991
4495	1988
4496	2006
4497	1988
4498	1988
4499	1988
4500	1988
4501	1988
4502	1988
4503	1988
4504	1988
4505	1988
4506	1988
4507	1988
4508	1988
4509	1988
4510	2006
4511	1988
4512	1988
4513	1988
4514	1988
4515	1988
4516	1988
4517	1988
4518	1988
4519	1988
4520	1988
4521	1988
4522	1988
4523	1988
4524	1988
4525	1988
4526	1988
4527	1988
4528	1988
4529	1987
4530	1988
4531	1988
4532	1988
4533	1985
4534	1988
4535	1982
4536	1988
4537	1988
4538	1988
4539	2000
4540	2007
4541	1988
4542	1988
4543	1988
4544	1986
4545	1986
4546	1988
4547	1988
4548	2004
4549	1988
4550	1988
4551	1988
4552	1989
4553	1988
4554	1988
4555	1988
4556	1988
4557	1988
4558	1988
4559	1988
4560	2000
4561	1988
4562	1988
4563	1988
4564	2002
4565	1985
4566	1987
4567	1989
4568	1989
4569	1993
4570	2003
4571	1989
4572	1989
4573	1989
4574	1989
4575	2007
4576	1989
4577	1989
4578	1989
4579	1999
4580	1989
4581	1994
4582	1989
4583	1989
4584	1989
4585	1989
4586	1989
4587	1988
4588	1989
4589	1983
4590	1989
4591	1989
4592	1989
4593	1989
4594	1989
4595	1989
4596	1988
4597	1989
4598	1989
4599	1989
4600	1989
4601	1997
4602	1989
4603	1989
4604	1989
4605	1989
4606	1989
4607	2005
4608	1989
4609	1989
4610	1989
4611	1989
4612	1989
4613	1989
4614	1989
4615	1989
4616	1989
4617	1989
4618	1989
4619	1989
4620	1989
4621	1989
4622	2005
4623	1989
4624	1990
4625	1996
4626	1988
4627	1989
4628	1989
4629	1989
4630	1989
4631	1989
4632	1989
4633	2000
4634	1989
4635	1989
4636	2008
4637	1989
4638	2001
4639	2001
4640	2000
4641	2001
4642	2001
4643	1968
4644	2000
4645	1995
4646	2000
4649	2001
4650	1989
4651	2004
4652	1989
4653	1989
4654	1989
4655	1989
4656	1989
4657	1998
4658	1989
4659	2006
4660	1989
4661	1989
4662	1989
4663	1989
4664	1989
4665	1989
4666	1989
4667	1989
4668	1988
4669	1989
4670	1987
4671	1989
4672	1989
4673	1989
4674	1984
4675	1989
4676	1989
4677	1989
4678	1989
4679	1989
4680	1988
4681	1989
4682	1989
4683	1989
4684	1989
4685	1993
4686	1993
4687	1963
4688	1991
4689	1971
4690	1984
4691	1985
4692	1984
4693	1996
4694	1998
4695	1978
4696	1981
4697	1982
4698	1997
4699	2001
4700	2001
4701	2001
4702	2000
4703	2000
4704	1962
4705	1978
4706	1980
4707	1991
4708	1967
4709	1969
4710	1976
4711	1994
4712	1970
4713	1980
4714	1980
4715	2006
4716	1980
4717	1980
4718	1999
4719	2001
4720	2001
4721	2001
4722	2001
4723	2001
4724	2001
4725	2001
4726	2000
4727	2001
4728	2001
4729	2000
4731	2004
4732	2001
4733	2001
4734	2001
4735	2001
4736	2001
4737	2001
4738	2000
4739	2000
4740	2000
4741	2000
4743	2001
4744	2001
4745	2001
4746	2002
4747	1999
4748	1992
4749	1994
4750	1995
4751	1980
4752	1980
4753	1994
4754	1973
4755	1996
4756	1973
4757	2001
4758	2001
4759	2001
4760	2000
4761	2000
4763	2000
4764	2001
4765	2001
4766	2000
4767	1955
4768	1922
4769	2000
4770	2001
4771	2001
4772	2000
4773	2001
4774	2002
4775	2001
4776	2001
4777	2001
4778	2001
4779	2001
4780	2008
4781	2001
4782	2001
4783	2000
4784	1981
4785	1968
4786	1973
4787	1991
4788	1980
4789	1974
4790	1976
4791	1971
4792	2001
4793	1981
4794	1925
4795	1964
4796	1960
4797	1959
4798	1958
4799	1963
4800	1950
4801	1941
4802	1959
4803	1971
4804	1961
4805	1957
4806	1965
4807	2007
4808	1993
4809	1983
4810	1977
4811	1979
4812	1986
4813	1951
4814	2001
4815	2001
4816	2001
4817	2000
4818	2001
4819	2005
4820	2001
4821	2001
4822	2001
4823	2001
4824	2000
4825	2001
4826	1980
4827	2005
4828	1980
4829	1964
4830	1980
4831	1980
4832	1980
4833	2008
4834	1980
4835	1980
4836	1980
4837	1980
4838	2006
4839	1980
4840	1980
4841	1980
4842	1980
4843	2001
4844	2001
4845	2001
4846	1993
4847	2001
4848	2001
4849	2001
4850	1998
4851	2001
4852	2001
4853	1975
4854	1967
4855	1971
4856	1994
4857	1971
4858	1982
4859	1996
4860	1984
4861	1997
4862	1991
4863	1974
4864	1995
4865	2001
4866	2001
4867	2001
4868	2008
4869	2000
4870	2000
4871	2002
4872	2001
4873	2001
4874	2001
4875	2001
4876	2001
4877	2000
4878	2001
4879	2001
4880	2001
4881	2001
4883	2000
4884	2001
4885	2001
4886	2001
4887	2001
4888	2001
4889	2001
4890	2001
4892	2000
4893	2006
4894	1982
4895	2001
4896	2001
4897	2001
4898	2001
4899	2001
4900	2001
4901	2001
4902	2001
4903	2001
4905	1973
4907	1972
4908	1963
4909	1981
4910	1975
4911	1977
4912	1968
4914	1960
4915	1982
4916	1976
4917	1977
4918	1958
4919	1985
4920	1942
4921	1994
4922	1950
4923	1943
4924	1968
4925	1978
4926	2000
4927	1977
4928	1977
4929	1995
4930	1966
4931	1980
4932	1946
4933	1980
4934	1980
4935	2003
4936	1980
4937	1980
4938	1981
4939	1980
4940	1980
4941	1980
4942	1959
4943	1976
4944	1977
4945	1976
4946	1996
4947	1977
4948	1958
4949	1985
4950	1983
4951	1990
4952	1985
4953	1977
4954	2001
4955	1987
4956	1981
4957	1983
4958	2001
4959	2001
4960	2000
4961	2001
4962	1993
4963	2001
4964	2001
4965	2001
4966	1957
4967	2001
4968	2001
4969	1945
4970	1930
4971	1984
4972	1970
4973	2001
4974	2001
4975	2001
4976	2001
4977	2001
4978	2001
4979	2001
4980	1991
4981	1986
4982	1958
4983	1985
4984	1966
4985	1984
4986	1982
4987	1983
4988	1987
4989	2001
4990	2001
4991	2001
4992	2001
4993	2001
4994	2001
4995	2001
4996	2000
4997	2000
4998	1958
4999	1936
5000	1969
5001	2005
5002	1972
5003	1974
5004	2002
5005	1958
5006	1991
5007	1964
5008	1982
5009	2001
5010	2001
5011	2001
5012	1983
5013	2001
5014	2001
5015	2001
5016	2001
5017	1953
5018	1991
5019	1955
5020	1996
5021	1976
5022	1963
5023	1992
5024	2000
5025	2002
5026	2001
5027	1990
5028	2001
5029	1994
5030	1987
5031	1984
5032	2006
5033	1990
5034	1990
5035	1939
5036	1978
5037	1955
5038	1982
5039	1981
5040	1984
5041	2008
5042	1983
5043	2004
5044	1980
5045	1980
5046	2001
5047	2002
5048	2002
5049	1982
5050	2000
5051	2000
5052	2000
5053	1994
5054	1983
5055	1993
5056	1974
5057	1963
5058	1976
5059	1997
5060	1970
5061	1984
5062	2000
5063	1961
5064	2002
5065	2002
5066	2002
5067	2001
5068	2001
5069	2000
5071	2000
5072	1927
5073	2001
5074	2001
5075	2000
5076	1993
5077	1989
5078	1984
5079	2007
5080	2002
5081	2001
5082	2000
5083	2001
5084	1974
5085	1954
5086	1991
5087	1978
5088	1974
5089	1981
5090	1956
5091	1973
5092	2002
5093	2002
5094	1975
5095	2001
5096	1994
5097	1934
5098	1936
5099	1968
5100	1977
5101	1983
5102	1993
5103	1993
5104	1992
5105	1973
5106	2002
5107	2002
5108	2002
5109	2002
5110	2001
5111	1993
5112	2001
5113	1966
5114	1952
5115	1966
5116	1957
5117	1975
5118	2007
5119	1960
5120	2007
5121	1977
5122	1971
5123	1973
5124	1961
5125	1980
5126	1957
5127	2002
5128	2002
5129	2001
5130	2001
